year,month,자치구코드,시간대구분,male_pop,female_pop
2020,11,11320,5,135437.3039166667,154596.00398
2020,11,11320,6,132928.39383666666,153831.87090666668
2020,11,11320,7,129957.00975666667,153251.75232333332
2020,11,11320,8,123872.22707000001,148643.35165666664
2020,11,11320,9,120194.95100666667,143995.70466333334
2020,11,11320,10,118321.88832666665,141945.8012566667
2020,11,11320,11,116958.92423666666,140429.98004666666
2020,11,11320,12,116041.12381666666,139331.59093
2020,11,11320,13,115554.56158666666,138564.37220333333
2020,11,11320,14,115627.79060333334,138361.63237
2020,11,11320,15,116142.17511,138992.40322
2020,11,11320,16,117397.47780666666,140456.36712
2020,11,11320,17,119197.77501666667,142021.82636666668
2020,11,11320,18,123228.22218999999,145446.47515666668
2020,11,11320,19,127093.94198666667,148350.26381333332
2020,11,11320,20,130104.65708333332,150994.88902333335
2020,11,11320,21,132599.21222,153361.09235666666
2020,11,11320,22,135020.45320333334,155546.70716333334
2020,11,11320,23,134136.84983333334,153734.97303
2020,11,11350,0,257117.88630333336,293893.22915
2020,11,11350,1,257317.61370000002,293787.1811666667
2020,11,11350,2,257419.4907566667,293802.46202333336
2020,11,11350,3,257561.69028999997,293841.03994
2020,11,11350,4,257126.36627666667,293453.4426066667
2020,11,11350,5,255214.21001333333,292775.46223
2020,11,11350,6,249106.59747666668,290802.4227333333
2020,11,11350,7,241848.15238333333,287942.8183133333
2020,11,11350,8,231892.62518,278683.46863333334
2020,11,11350,9,226279.8973266667,273005.71260333335
2020,11,11350,10,222702.64239333334,269401.37858
2020,11,11350,11,219785.07798666664,266683.7044033333
2020,11,11350,12,218416.22847666667,264867.4015766667
2020,11,11350,13,218024.33090333332,263892.81254
2020,11,11350,14,218028.57311000003,263890.39543
2020,11,11350,15,218821.10741333335,264629.0875466667
2020,11,11350,16,220625.21860333334,266410.29804333334
2020,11,11350,17,224851.50801333334,269757.44035
2020,11,11350,18,232448.88867,275468.75581
2020,11,11350,19,240832.81163333336,281557.73589333333
2020,11,11350,20,245718.04135666665,284634.27693
2020,11,11350,21,249356.27264666665,287297.13105
2020,11,11350,22,251164.97900666666,288384.19099000003
2020,11,11350,23,256475.98510000002,293892.81428333337
2020,11,11380,0,222938.59272000002,261776.47504666666
2020,11,11380,1,223502.56967333335,262029.21792999998
2020,11,11380,2,223869.60348,262318.5863233333
2020,11,11380,3,224093.47655,262386.08299
2020,11,11380,4,223522.35405666666,261695.44519333335
2020,11,11380,5,221325.60332333334,260928.91859666668
2020,11,11380,6,216087.40357,258596.23559666667
2020,11,11380,7,207416.20938666668,254263.53451
2020,11,11380,8,194016.17656333334,240720.91025666666
2020,11,11380,9,185609.62857000003,231094.49657333334
2020,11,11380,10,180949.6398,226059.28880333333
2020,11,11380,11,177695.47172666667,222320.68843666665
2020,11,11380,12,175533.75774333335,219334.86903
2020,11,11380,13,174031.67242666666,217349.32118333332
2020,11,11380,14,173648.50009333334,217063.62097000002
2020,11,11380,15,174500.30285,218628.87123666666
2020,11,11380,16,177096.18859,221170.9330333333
2020,11,11380,17,181807.13205000001,225334.39625000002
2020,11,11380,18,191221.70581666665,233829.98159666668
2020,11,11380,19,199401.94650333334,241086.76567333334
2020,11,11380,20,205021.89734666666,246063.66895666666
2020,11,11380,21,209996.19196333332,250781.29768666666
2020,11,11380,22,214707.10959666668,255014.22098
2020,11,11380,23,221785.90007666667,261355.63211
2020,11,11410,0,161250.44968333334,189831.46234
2020,11,11410,1,161185.74807333335,189873.158
2020,11,11410,2,161242.60864333334,189929.60208333333
2020,11,11410,3,161286.62576999998,189994.89984333332
2020,11,11410,4,161396.28419666665,190379.81825
2020,11,11410,5,161382.27484,190765.54788666667
2020,11,11410,6,161533.91094,191115.94664
2020,11,11410,7,162897.86233333332,192806.98243
2020,11,11410,8,165501.40427666667,197140.67695666666
2020,11,11410,9,166311.28571,199575.20833666666
2020,11,11410,10,166166.61378666665,200253.34121
2020,11,11410,11,164340.11323,199309.03059
2020,11,11410,12,163436.65003666666,198361.88059000002
2020,11,11410,13,164666.53362666667,199645.22569999998
2020,11,11410,14,164742.37179333332,199807.54650666667
2020,11,11410,15,163578.26403333334,198774.67592333336
2020,11,11410,16,162920.92942,197840.82645666666
2020,11,11410,17,161708.32439333334,196046.12729666667
2020,11,11410,18,160649.01972999997,193751.16783000002
2020,11,11410,19,161004.15443,193170.10909666668
2020,11,11410,20,161339.82908333334,192760.3727466667
2020,11,11410,21,161865.32583,192991.00328
2020,11,11410,22,162224.55291666667,193058.01438
2020,11,11410,23,161027.50036,189479.99874666668
2020,11,11440,0,197910.64911666667,228611.63128666667
2020,11,11440,1,196474.39237666668,227563.65549333335
2020,11,11440,2,195281.33191333333,226838.85452333334
2020,11,11440,3,194554.49539666667,226343.58729333334
2020,11,11440,4,194283.4359766667,226086.64334333333
2020,11,11440,5,196162.16288999998,226296.74517333333
2020,11,11440,6,198576.23060333336,226892.95583
2020,11,11440,7,200323.34919,228567.76220333335
2020,11,11440,8,204934.68736666668,234338.48275333332
2020,11,11440,9,209926.43905999998,240517.30548333333
2020,11,11440,10,212520.07609666666,243524.05239333335
2020,11,11440,11,214015.98679,245805.3701
2020,11,11440,12,215859.61937666667,248419.22533333334
2020,11,11440,13,217823.23607,251115.35317333334
2020,11,11440,14,219368.64318666665,253076.09221666667
2020,11,11440,15,220605.27130000002,254426.31747
2020,11,11440,16,221229.09028666667,255559.8224133333
2020,11,11440,17,222312.64210666667,256675.41974333333
2020,11,11440,18,221587.58893,254889.05910333333
2020,11,11440,19,218011.52667333334,250882.42003
2020,11,11440,20,214663.43462666668,246863.76109333333
2020,11,11440,21,210034.58459333333,240983.28456666664
2020,11,11440,22,204694.74029666666,234255.43304
2020,11,11440,23,199905.29634,230474.86523666666
2020,11,11470,0,192291.67182666666,214237.68355999998
2020,11,11470,1,192546.8300566667,214210.93989
2020,11,11470,2,192825.2786066667,214330.71440666667
2020,11,11470,3,193146.33464,214418.91448333336
2020,11,11470,4,193131.84540666666,214297.94284666667
2020,11,11470,5,192304.94291,214018.19521333333
2020,11,11470,6,189093.29441333332,213103.27062666666
2020,11,11470,7,182636.16310333333,209788.73224666665
2020,11,11470,8,175121.02984666667,204380.63519666667
2020,11,11470,9,170354.84119333333,201019.70001
2020,11,11470,10,167949.9461166667,199135.7153266667
2020,11,11470,11,165943.69432333333,197555.6796
2020,11,11470,12,165205.60896666668,196891.29992666666
2020,11,11470,13,165187.81832666666,196642.0665466667
2020,11,11470,14,165808.70522666667,197112.6654
2020,11,11470,15,167591.89807333334,198663.54072
2020,11,11470,16,170372.39029666668,201039.50484
2020,11,11470,17,174112.48659666665,204122.45978
2020,11,11470,18,179229.38297333333,207631.77438333334
2020,11,11470,19,185040.63319,211349.49511
2020,11,11470,20,188377.41129333334,212557.30649
2020,11,11470,21,190885.30696999998,213984.42171
2020,11,11470,22,190953.89826999998,213564.51926
2020,11,11470,23,192105.73034666668,214591.76025333334
2020,11,11500,0,263126.24176666664,291609.6774366667
2020,11,11500,1,263492.9222333333,291913.24374
2020,11,11500,2,263920.19307,292200.77556
2020,11,11500,3,264189.76936,292301.68974999996
2020,11,11500,4,264554.1820533333,292457.02334333333
2020,11,11500,5,265240.0876233333,293163.1217233333
2020,11,11500,6,264786.67109666666,293220.06389666663
2020,11,11500,7,261312.97466666668,290807.32233666664
2020,11,11500,8,255918.36158,283387.56432666664
2020,11,11500,9,252489.10431666666,278774.31725
2020,11,11500,10,251086.27209,277052.61678333336
2020,11,11500,11,248992.91288000002,274931.6052133333
2020,11,11500,12,247537.14101666666,272714.82062666665
2020,11,11500,13,246846.89451333333,271567.0286233333
2020,11,11500,14,246710.7650333333,271203.0165766667
2020,11,11500,15,246605.83208000002,271033.8105866667
2020,11,11500,16,246439.53280666666,271232.31574333337
2020,11,11500,17,246799.8765233333,272530.42255333334
2020,11,11500,18,248157.15073,275737.1049066667
2020,11,11500,19,251588.98219666668,279810.05244
2020,11,11500,20,254563.36034333333,283034.26219333336
2020,11,11500,21,257470.43439666665,286302.54973666667
2020,11,11500,22,260105.15107333334,288919.4109433333
2020,11,11500,23,262607.16399000003,291220.39671
2020,11,11530,0,188799.58616333333,200561.26152
2020,11,11530,1,188782.32034,200610.82818333333
2020,11,11530,2,188810.02486666667,200553.05323000002
2020,11,11530,3,188861.6452,200541.60860333333
2020,11,11530,4,189267.82508333336,200564.39450999998
2020,11,11530,5,187042.94445666668,200028.14660666665
2020,11,11530,6,184993.90705333333,199517.82369
2020,11,11530,7,186309.94486666666,202094.32720666667
2020,11,11530,8,186485.06312333333,201128.05592333333
2020,11,11530,9,186499.5411666667,198919.52536666667
2020,11,11530,10,186519.91741999998,198044.42197
2020,11,11530,11,185494.69546666666,196610.50372666668
2020,11,11530,12,185010.01798666667,195859.81222000002
2020,11,11530,13,184638.11426333335,195007.69227333332
2020,11,11530,14,184674.55304333335,194670.05971666667
2020,11,11530,15,185596.6497766667,195389.05283666667
2020,11,11530,16,187362.00621999998,196367.92435000002
2020,11,11530,17,190484.42446666668,198485.13493333335
2020,11,11530,18,192715.62537,201040.82078666665
2020,11,11530,19,190085.25616666666,198685.08252000003
2020,11,11530,20,189647.6776,199460.63853333335
2020,11,11530,21,189829.82239666666,200339.20889666668
2020,11,11530,22,189968.57444666667,201431.93418333336
2020,11,11530,23,189153.19455000001,200991.63095666666
2020,11,11545,0,101399.80490333334,101795.8291
2020,11,11545,1,101385.71125333334,101869.37660333332
2020,11,11545,2,101469.94816,101966.93400333333
2020,11,11545,3,101562.00577666666,101989.05456333334
2020,11,11545,4,101393.01177,101835.90772
2020,11,11545,5,100268.21538,101545.51653333333
2020,11,11545,6,101086.27252666667,101781.43425666666
2020,11,11545,7,105561.72975,104462.89458333333
2020,11,11545,8,116159.89354,110955.92606
2020,11,11545,9,122485.17704333333,114994.86771333333
2020,11,11545,10,124289.47951,115625.43404333334
2020,11,11545,11,124764.88649666666,115670.74900000001
2020,11,11545,12,125445.84797333334,115834.61836666666
2020,11,11545,13,125716.77358333333,116086.46338333334
2020,11,11545,14,125725.12352666668,116237.46324666667
2020,11,11545,15,125559.13608333333,116100.93667666666
2020,11,11545,16,125626.59641,115976.53907666667
2020,11,11545,17,123634.49081333334,114134.52206666667
2020,11,11545,18,117019.66663666668,108976.61346666668
2020,11,11545,19,110300.79806666666,104818.81146333335
2020,11,11545,20,107268.84149,103689.65019666665
2020,11,11545,21,104965.26205333332,102756.49733
2020,11,11545,22,103797.75957333333,102747.6912
2020,11,11545,23,101770.17938666667,101850.88825
2020,11,11560,0,199637.45204,205939.7047966667
2020,11,11560,1,198534.49822,205300.81942333333
2020,11,11560,2,197982.06697666665,204957.14210333335
2020,11,11560,3,197777.08744,204949.87843333333
2020,11,11560,4,198541.18719333332,205866.20099333333
2020,11,11560,5,199911.60921999998,206942.59202666668
2020,11,11560,6,204196.09371999998,209190.75656333333
2020,11,11560,7,221961.34659666667,220385.4073
2020,11,11560,8,241224.48229666665,237297.62437666667
2020,11,11560,9,248663.47855,243658.54976666666
2020,11,11560,10,252277.39047333333,246911.87140666664
2020,11,11560,11,254749.06950333333,249280.92200999998
2020,11,11560,12,256149.05446333333,250874.93087666668
2020,11,11560,13,257367.75752,251757.18842666663
2020,11,11560,14,257259.08142,251854.66706
2020,11,11560,15,255843.77079,250731.02498000002
2020,11,11560,16,254332.02404,249891.19137666665
2020,11,11560,17,249713.52122666666,246402.45017
2020,11,11560,18,238628.19273666668,235889.4119966667
2020,11,11560,19,226048.42977999998,225558.97886333332
2020,11,11560,20,218929.3723033333,219975.46809
2020,11,11560,21,212713.87814333334,215581.21323
2020,11,11560,22,208421.74445666667,212433.18246333333
2020,11,11560,23,201810.00432333336,207281.16178999998
2020,11,11590,0,193013.4354233333,215222.21986666665
2020,11,11590,1,193381.72768333333,215510.02684666667
2020,11,11590,2,193720.25642,215771.0983
2020,11,11590,3,194057.25005666667,215999.31540333334
2020,11,11590,4,194022.74872666664,215748.30296
2020,11,11590,5,194131.40547333332,215499.82242333333
2020,11,11590,6,192114.63714666668,214271.66525666666
2020,11,11590,7,187608.92449333332,211836.67681666667
2020,11,11590,8,178671.32852666668,204484.27913666665
2020,11,11590,9,172577.87699999998,197569.71841666667
2020,11,11590,10,169293.74995,193629.93587000002
2020,11,11590,11,167152.58101333334,190506.07540333332
2020,11,11590,12,165912.896,188517.63585333334
2020,11,11590,13,165440.21939,187367.39302333334
2020,11,11590,14,165303.06162333334,187111.64994
2020,11,11590,15,165913.72735333335,187877.57257
2020,11,11590,16,167301.45718666667,189469.63833000002
2020,11,11590,17,170651.16047,192641.83795333334
2020,11,11590,18,176892.99867666667,198052.76661999998
2020,11,11590,19,181734.21816999998,202408.69794333336
2020,11,11590,20,185027.4893533333,206229.44183333332
2020,11,11590,21,188109.22188666667,209570.77430666666
2020,11,11590,22,190242.13145333334,212342.17474333334
2020,11,11590,23,192819.21756,215334.50947
2020,11,11620,0,255127.49934333333,262129.34279000002
2020,11,11620,1,255757.90216666667,262649.2076433333
2020,11,11620,2,256180.11116333335,263037.90734333335
2020,11,11620,3,256320.08331666666,263154.93684333336
2020,11,11620,4,255928.5721066667,262919.88381666667
2020,11,11620,5,254252.91331666667,261943.85309
2020,11,11620,6,249859.03057666667,259544.5435933333
2020,11,11620,7,242591.42218000002,255243.91832000003
2020,11,11620,8,229468.19529333332,241624.90422666667
2020,11,11620,9,220324.51788,229990.02357666666
2020,11,11620,10,215611.33506333333,225288.03912666667
2020,11,11620,11,212668.35618666667,222232.55979333335
2020,11,11620,12,210887.93364,220105.98784666666
2020,11,11620,13,209210.60402666667,218066.66606000002
2020,11,11620,14,208586.89464666665,217241.66185666667
2020,11,11620,15,209340.26040333332,218738.25737333333
2020,11,11620,16,211347.47506,220968.69067333333
2020,11,11620,17,216342.79974666666,225319.40264333333
2020,11,11620,18,226218.73547666665,235533.54288
2020,11,11620,19,235030.35001999998,243691.94848
2020,11,11620,20,240796.25107333335,249085.59339333334
2020,11,11620,21,245810.55701000002,254391.54871666667
2020,11,11620,22,250171.38602,258525.69585
2020,11,11620,23,254169.21383,261601.78848000002
2020,11,11650,0,232392.22288999998,252153.94325
2020,11,11650,1,230809.30751666665,251359.60931333335
2020,11,11650,2,229771.58836,250796.81501
2020,11,11650,3,229532.54933666668,250903.47080666665
2020,11,11650,4,230458.95022,251918.82314
2020,11,11650,5,236024.08839333334,254600.10379666666
2020,11,11650,6,251390.87261333334,261232.42081666665
2020,11,11650,7,269686.7091133333,273839.85682000004
2020,11,11650,8,290438.02961333335,298277.83183
2020,11,11650,9,306546.0003833333,319367.6849366667
2020,11,11650,10,314718.1129533333,329622.3660633333
2020,11,11650,11,317516.49674333335,334584.0616566667
2020,11,11650,12,320318.53544,337989.74871333333
2020,11,11650,13,323007.46444,340890.59143333335
2020,11,11650,14,324158.9863333333,341798.97412
2020,11,11650,15,323112.3010833334,339665.44847999996
2020,11,11650,16,320488.69993,334912.95121666667
2020,11,11650,17,313662.45643,328285.5667766667
2020,11,11650,18,299086.49480333336,313840.14578
2020,11,11650,19,281831.99784666667,297469.65545333334
2020,11,11650,20,269863.6678366667,286157.90139666665
2020,11,11650,21,259821.28804333333,276170.77287
2020,11,11650,22,249155.20708666666,265908.45416
2020,11,11650,23,235977.57189333334,254327.10636
2020,11,11680,0,321257.5194233333,339832.08659
2020,11,11680,1,317746.14934999996,337766.2594366667
2020,11,11680,2,315429.35914333333,336605.9102366667
2020,11,11680,3,313962.22967000003,335869.6029966667
2020,11,11680,4,313913.76529999997,336413.49591666664
2020,11,11680,5,317644.1154233333,339272.38893
2020,11,11680,6,331059.48340666667,347100.05891
2020,11,11680,7,356951.5798866666,365230.45500333334
2020,11,11680,8,398216.94064,412141.0412033333
2020,11,11680,9,432463.42452666664,458616.49915
2020,11,11680,10,451062.06773,479433.96384000004
2020,11,11680,11,461852.8003033333,492374.9647633333
2020,11,11680,12,468581.88367,500625.54677333334
2020,11,11680,13,473051.6985733333,506401.23543
2020,11,11680,14,475040.2623566667,507613.7750266667
2020,11,11680,15,473655.67524,503533.85869333334
2020,11,11680,16,468016.72488,496023.51635666663
2020,11,11680,17,455599.0605066667,483207.48597
2020,11,11680,18,430662.85453666665,452349.7941933333
2020,11,11680,19,402039.6452633334,419551.82630333334
2020,11,11680,20,382991.72709666664,398467.0056833333
2020,11,11680,21,363987.8170033333,378730.31032
2020,11,11680,22,343106.95655666664,357858.2872266667
2020,11,11680,23,327057.19625,343367.17564000003
2020,11,11710,0,348998.9776666667,390727.7374866667
2020,11,11710,1,348510.9894433333,390327.2011266667
2020,11,11710,2,348215.98077,390211.52535333333
2020,11,11710,3,348231.81335333333,390190.94642999995
2020,11,11710,4,348273.87705333333,390228.26256
2020,11,11710,5,348832.8524833333,390942.5008766667
2020,11,11710,6,349597.0359133333,392138.7266066667
2020,11,11710,7,347835.2527,392478.2632366667
2020,11,11710,8,345880.64925333334,392408.38056
2020,11,11710,9,343445.56137333333,391677.68460000004
2020,11,11710,10,341007.53768666665,391380.81167666666
2020,11,11710,11,339161.0133633333,391224.8068433333
2020,11,11710,12,338924.21439333336,392006.44375333335
2020,11,11710,13,339664.91506333335,393091.4136166667
2020,11,11710,14,340314.48956,394055.36834
2020,11,11710,15,341067.6315266667,394923.29907
2020,11,11710,16,342952.26305,395695.62219333334
2020,11,11710,17,345110.10580666666,397112.4591366667
2020,11,11710,18,348496.40911,398678.6335366667
2020,11,11710,19,349493.03968333337,397452.81794000004
2020,11,11710,20,349421.19882,394715.51363
2020,11,11710,21,348740.0658466667,392132.38776666665
2020,11,11710,22,348482.1298066667,391089.5980866666
2020,11,11710,23,349805.68522333336,391667.43509
2020,11,11740,0,249814.50122333333,276952.60437
2020,11,11740,1,250149.62182666667,277181.14766666666
2020,11,11740,2,250611.64132,277381.58923
2020,11,11740,3,250791.81982666667,277490.50752333336
2020,11,11740,4,250930.40687,277475.18313
2020,11,11740,5,249830.37689666668,277049.19634666666
2020,11,11740,6,245324.77944,275716.94477
2020,11,11740,7,238354.35900666667,272208.94497
2020,11,11740,8,227758.87265,263163.86911
2020,11,11740,9,221114.03412,256975.43296333335
2020,11,11740,10,217200.59891333335,253600.38552333333
2020,11,11740,11,214609.77744333335,250413.52356666667
2020,11,11740,12,212727.61590666664,247976.13983666667
2020,11,11740,13,211803.72700666668,246589.99281999998
2020,11,11740,14,212061.34166333333,246640.88371333334
2020,11,11740,15,213261.25371333337,247728.44503333332
2020,11,11740,16,215036.42877333332,249435.84823333335
2020,11,11740,17,218688.8509566667,252234.35065333333
2020,11,11740,18,225880.1016033333,258060.11900333333
2020,11,11740,19,233592.69462333334,264053.76727
2020,11,11740,20,238126.84434999997,267574.5049933333
2020,11,11740,21,241765.09119333333,270769.69163333334
2020,11,11740,22,245396.68886333334,273602.3695866667
2020,11,11740,23,248875.24156,276605.00346000004
2020,12,11110,0,98721.83253870967,104404.62590967742
2020,12,11110,1,98501.48723548386,104362.96525483871
2020,12,11110,2,98407.1116935484,104278.29879032257
2020,12,11110,3,98473.01859354839,104324.02281935484
2020,12,11110,4,99153.98904193549,105446.24445806451
2020,12,11110,5,100625.50552903225,106268.5715419355
2020,12,11110,6,105966.62678064515,108952.37566774193
2020,12,11110,7,119440.12238064516,115917.18991290322
2020,12,11110,8,137592.82341290324,132648.86917096775
2020,12,11110,9,148736.45658709676,144451.8090967742
2020,12,11110,10,155483.39384193547,150870.9191387097
2020,12,11110,11,162107.73709032257,156238.40899677417
2020,12,11110,12,165159.7131548387,159211.7273129032
2020,12,11110,13,166430.66525806452,160858.4098
2020,12,11110,14,167014.03400322582,161125.24380967743
2020,12,11110,15,164465.23533870967,158048.74118064516
2020,12,11110,16,159035.90936774193,152478.01309032258
2020,12,11110,17,149780.28856451612,144322.54869032258
2020,12,11110,18,134099.71947096774,131497.98895806452
2020,12,11110,19,122219.4984548387,121900.13709354839
2020,12,11110,20,113968.38578387097,116035.27582903225
2020,12,11110,21,105765.86302903226,109685.53742580644
2020,12,11110,22,102421.70503225808,106898.09394193548
2020,12,11110,23,98955.61866451614,104455.20593225806
2020,12,11140,0,82693.80562903226,84517.82306451614
2020,12,11140,1,82018.30237096774,83884.69800645161
2020,12,11140,2,81225.57463870969,83166.06536774193
2020,12,11140,3,80615.3900483871,82660.80991612903
2020,12,11140,4,80367.64767419355,82603.87217741935
2020,12,11140,5,80810.89380967742,82460.51907096774
2020,12,11140,6,87145.78641290322,85599.19912903226
2020,12,11140,7,104323.97603870968,95211.13056129032
2020,12,11140,8,135017.30212903226,122863.13656129033
2020,12,11140,9,150868.97532580644,140980.7982935484
2020,12,11140,10,159274.65550967742,150024.6375096774
2020,12,11140,11,164237.51136774194,155587.23597419355
2020,12,11140,12,167085.56149032258,158507.78514193548
2020,12,11140,13,169073.1422096774,160601.08784838708
2020,12,11140,14,168790.70167419355,160180.21313548388
2020,12,11140,15,165924.20808709678,156287.65141290321
2020,12,11140,16,159962.35999032258,149602.01857096775
2020,12,11140,17,148322.16244838707,138400.6514354839
2020,12,11140,18,126238.8477483871,117626.84473870968
2020,12,11140,19,110668.63522258065,105112.13003548386
2020,12,11140,20,100105.40866774193,96979.31077419355
2020,12,11140,21,90679.20348387098,89803.54893870967
2020,12,11140,22,86855.2270516129,86863.84693870968
2020,12,11140,23,83165.68936129034,84552.12577096774
2020,12,11170,0,122392.44103870967,132252.1731451613
2020,12,11170,1,122099.87522580645,132165.3525483871
2020,12,11170,2,121930.63321935484,132056.0191451613
2020,12,11170,3,121931.9326935484,132046.18618387097
2020,12,11170,4,122406.03125806451,132261.3587451613
2020,12,11170,5,124778.78952903226,133033.2789612903
2020,12,11170,6,129745.59457096775,134853.65341290322
2020,12,11170,7,136871.34716774191,139667.5893419355
2020,12,11170,8,139476.4508451613,144871.18813225807
2020,12,11170,9,141722.0245967742,147004.71287419356
2020,12,11170,10,142609.5432645161,147471.45267419354
2020,12,11170,11,143618.86997741935,148076.20410645162
2020,12,11170,12,144092.95491612903,149030.5556548387
2020,12,11170,13,144354.1450548387,149098.58541290325
2020,12,11170,14,144627.58279354838,149167.47842903226
2020,12,11170,15,144579.40841935485,149175.51590967743
2020,12,11170,16,144507.5009548387,148825.15372258064
2020,12,11170,17,143285.85858064517,147794.18050967742
2020,12,11170,18,140433.59571612903,144665.10306129034
2020,12,11170,19,134423.39556129032,140434.38298064514
2020,12,11170,20,130762.59966129033,137808.1986354839
2020,12,11170,21,127770.32599032257,135476.04652258067
2020,12,11170,22,125062.8197,133429.5886548387
2020,12,11170,23,122875.2883064516,132326.8157483871
2020,12,11200,0,153386.1342419355,169560.02633225807
2020,12,11200,1,153427.99193225807,169608.4960645161
2020,12,11200,2,153514.83916774194,169688.60042580645
2020,12,11200,3,153641.4427548387,169794.35964516128
2020,12,11200,4,154251.53906774192,170212.93801935483
2020,12,11200,5,156259.33749677418,170880.73557741937
2020,12,11200,6,158739.11470645163,172004.40414838708
2020,12,11200,7,163001.80958064517,175466.60285161287
2020,12,11200,8,167527.93130967743,180829.42331290324
2020,12,11200,9,168891.91673870967,181465.38221612904
2020,12,11200,10,168701.53463870965,181024.11070967742
2020,12,11200,11,167829.9237580645,180237.32637419354
2020,12,11200,12,167754.11060967742,180277.51116451612
2020,12,11200,13,167667.0995032258,179980.6786548387
2020,12,11200,14,167536.5426548387,179710.96485806452
2020,12,11200,15,167728.79765806452,179559.72827741937
2020,12,11200,16,168250.41813870968,179882.70270967743
2020,12,11200,17,168521.00574193549,180447.1999516129
2020,12,11200,18,166793.924283871,179150.4296935484
2020,12,11200,19,162433.5137064516,175423.71733548387
2020,12,11200,20,160736.17413548386,174611.47861612902
2020,12,11200,21,159408.1863483871,173679.7882483871
2020,12,11200,22,157302.71942903224,172493.99819354838
2020,12,11200,23,153665.9968548387,169471.7045451613
2020,12,11215,0,173798.41827419357,197166.74678387097
2020,12,11215,1,173873.67101290324,197275.36137741935
2020,12,11215,2,173881.09204516126,197365.26561290323
2020,12,11215,3,173865.1349516129,197339.93838387096
2020,12,11215,4,173815.77510967743,197244.60357741936
2020,12,11215,5,173895.4319032258,196980.77969677417
2020,12,11215,6,173041.41649677418,196426.15121612902
2020,12,11215,7,170777.32467419354,195766.1252580645
2020,12,11215,8,164674.35343225804,190699.54975483872
2020,12,11215,9,161546.50939677417,186097.5592451613
2020,12,11215,10,160461.32078064515,184802.61614838708
2020,12,11215,11,159725.91568387096,183825.32043225807
2020,12,11215,12,159867.84640967744,183669.47646129032
2020,12,11215,13,159799.3170419355,183540.93362258066
2020,12,11215,14,160247.28662580645,183763.66302903224
2020,12,11215,15,161248.22291612905,184671.75983225807
2020,12,11215,16,162877.30289032258,185694.87596774194
2020,12,11215,17,166782.6788419355,188999.4787096774
2020,12,11215,18,172929.8226483871,195345.0770645161
2020,12,11215,19,174116.77882903226,196388.15888064518
2020,12,11215,20,174342.10642258066,197030.02588064515
2020,12,11215,21,174918.9066032258,197569.82908387098
2020,12,11215,22,174481.8281451613,197322.11559677418
2020,12,11215,23,173974.9599419355,196987.1135096774
2020,12,11230,0,168138.28468709678,182769.79868387096
2020,12,11230,1,168187.3847516129,182824.41981290322
2020,12,11230,2,168212.2223483871,182868.9127580645
2020,12,11230,3,168363.46844193546,183006.29029354837
2020,12,11230,4,168928.62807096777,183238.35969032257
2020,12,11230,5,169109.77902580643,183264.04502903225
2020,12,11230,6,169293.17071612904,183407.55172580646
2020,12,11230,7,170009.31834193546,185030.10728709676
2020,12,11230,8,169096.6992548387,185073.61003225806
2020,12,11230,9,167973.92771612905,184135.88222258064
2020,12,11230,10,167904.79236774196,184131.83146774195
2020,12,11230,11,167931.507,183720.51213548388
2020,12,11230,12,167665.8907645161,183189.06616129034
2020,12,11230,13,167463.05022580645,183168.76799677417
2020,12,11230,14,167044.29150000002,182776.90997419355
2020,12,11230,15,166916.5991483871,182392.98382580644
2020,12,11230,16,166332.77757741936,181370.58523548386
2020,12,11230,17,165747.07831290324,180489.16524838711
2020,12,11230,18,165976.81640322582,180533.44357419354
2020,12,11230,19,166365.1862967742,180748.955016129
2020,12,11230,20,167037.55975161292,181351.04546129034
2020,12,11230,21,167623.69272258063,182258.62026451612
2020,12,11230,22,167830.59447419355,182516.80188709678
2020,12,11230,23,168184.80387741936,182545.98282580645
2020,12,11260,0,182604.93022580646,204141.52006774195
2020,12,11260,1,182901.59972580645,204397.59693548386
2020,12,11260,2,183128.53889677417,204519.92615806454
2020,12,11260,3,183276.3083612903,204592.62568387098
2020,12,11260,4,182992.1070580645,204181.73176774193
2020,12,11260,5,181097.88563225805,203159.81809032257
2020,12,11260,6,176758.9037516129,201270.50266774194
2020,12,11260,7,170980.90338064518,198280.1784096774
2020,12,11260,8,162587.66079032258,190956.89531290325
2020,12,11260,9,157954.92167741933,185381.2998483871
2020,12,11260,10,155286.67163870967,182929.28816451613
2020,12,11260,11,153987.40974193547,181363.70281290324
2020,12,11260,12,153033.73371935482,180089.32092903226
2020,12,11260,13,152299.49383548385,178837.25211935485
2020,12,11260,14,152567.7469612903,178886.94555806453
2020,12,11260,15,153711.30713870967,180099.9127419355
2020,12,11260,16,156016.20018709675,181958.9239548387
2020,12,11260,17,160311.45852258065,184796.27651935484
2020,12,11260,18,166326.61056451613,189613.72448709677
2020,12,11260,19,171480.0541064516,193907.1016
2020,12,11260,20,174556.07401935483,196628.1013419355
2020,12,11260,21,177709.1610322581,199791.64002903228
2020,12,11260,22,179298.4489064516,201085.6221032258
2020,12,11260,23,182192.06414516128,203739.77517419352
2020,12,11290,0,205521.98256451613,238300.35509677418
2020,12,11290,1,205568.23616774194,238316.55377096773
2020,12,11290,2,205694.3877483871,238459.7499387097
2020,12,11290,3,205829.21195806452,238565.7714
2020,12,11290,4,205953.23668064518,238746.95208387097
